trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.005, 'e': 0.9950124791926823}",30,0,-254.78583729207978,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 5}",0
2,False,"{'a': 0.005, 'e': 0.9900498337491681}",25,0,-186.99603688721842,"{0: 11, 1: 2, 2: 9, 3: 1, 4: 2}",0
3,False,"{'a': 0.005, 'e': 0.9851119396030626}",25,0,-127.00767431221396,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
4,False,"{'a': 0.005, 'e': 0.9801986733067553}",25,0,-19.192624279636256,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
5,False,"{'a': 0.005, 'e': 0.9753099120283326}",35,0,-179.71435558771302,"{0: 20, 1: 1, 2: 12, 3: 0, 4: 2}",0
6,False,"{'a': 0.005, 'e': 0.9704455335485082}",20,0,-85.17125301719932,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
7,False,"{'a': 0.005, 'e': 0.9656054162575665}",25,0,-129.70908202924173,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
8,False,"{'a': 0.005, 'e': 0.9607894391523232}",20,0,-149.82231944841703,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
9,False,"{'a': 0.005, 'e': 0.9559974818331}",25,0,-76.34762730933541,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
10,False,"{'a': 0.005, 'e': 0.951229424500714}",30,0,-94.99106779457351,"{0: 17, 1: 5, 2: 7, 3: 1, 4: 0}",0
11,False,"{'a': 0.005, 'e': 0.9464851479534838}",20,0,-137.14196361393252,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
12,False,"{'a': 0.005, 'e': 0.9417645335842487}",25,0,-58.133738258926,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
13,False,"{'a': 0.005, 'e': 0.9370674633774034}",20,0,-199.72308842715893,"{0: 6, 1: 5, 2: 6, 3: 0, 4: 3}",0
14,False,"{'a': 0.005, 'e': 0.9323938199059483}",20,0,-104.36114082845693,"{0: 9, 1: 5, 2: 3, 3: 3, 4: 0}",0
15,False,"{'a': 0.005, 'e': 0.9277434863285529}",30,0,-249.58470927260154,"{0: 16, 1: 1, 2: 7, 3: 2, 4: 4}",0
16,False,"{'a': 0.005, 'e': 0.9231163463866358}",20,0,-71.6295127748916,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
17,False,"{'a': 0.005, 'e': 0.9185122844014574}",20,4,-183.4795910770102,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 4}",1
18,False,"{'a': 0.005, 'e': 0.9139311852712282}",25,0,-39.54592672915653,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
19,False,"{'a': 0.005, 'e': 0.9093729344682314}",20,0,-92.38490714442213,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
20,False,"{'a': 0.005, 'e': 0.9048374180359595}",20,0,-100.03224993104071,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
21,False,"{'a': 0.005, 'e': 0.9003245225862656}",20,5,-42.79307482363498,"{0: 9, 1: 2, 2: 3, 3: 1, 4: 0}",1
22,False,"{'a': 0.005, 'e': 0.8958341352965282}",25,0,-264.71838481423305,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 5}",0
23,False,"{'a': 0.005, 'e': 0.8913661439068313}",20,0,-73.46157594682033,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
24,False,"{'a': 0.005, 'e': 0.8869204367171575}",20,0,-50.20215701469304,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
25,False,"{'a': 0.005, 'e': 0.8824969025845955}",25,0,-80.15275561749785,"{0: 19, 1: 2, 2: 1, 3: 2, 4: 1}",0
26,False,"{'a': 0.005, 'e': 0.8780954309205613}",20,0,-109.89497965682165,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
27,False,"{'a': 0.005, 'e': 0.8737159116880344}",20,0,-147.60383109147625,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
28,False,"{'a': 0.005, 'e': 0.8693582353988059}",20,0,-102.47352971631346,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
29,False,"{'a': 0.005, 'e': 0.8650222931107413}",35,0,-178.53257436335406,"{0: 25, 1: 3, 2: 2, 3: 1, 4: 4}",0
30,False,"{'a': 0.005, 'e': 0.8607079764250578}",20,0,-64.09892527725826,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
31,False,"{'a': 0.005, 'e': 0.8564151774836135}",20,0,-129.96777650471216,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
32,False,"{'a': 0.005, 'e': 0.8521437889662113}",25,8,-54.55686389176871,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 0}",1
33,False,"{'a': 0.005, 'e': 0.8478937040879159}",25,0,-87.45031309346511,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
34,False,"{'a': 0.005, 'e': 0.8436648165963837}",35,0,-125.68967628082079,"{0: 23, 1: 3, 2: 6, 3: 2, 4: 1}",0
35,False,"{'a': 0.005, 'e': 0.8394570207692074}",20,0,-72.7877132186709,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
36,False,"{'a': 0.005, 'e': 0.835270211411272}",25,0,-130.86318743426892,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
37,False,"{'a': 0.005, 'e': 0.8311042838521256}",30,0,-134.26316631546922,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
38,False,"{'a': 0.005, 'e': 0.8269591339433623}",25,0,-71.59003796261736,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
39,False,"{'a': 0.005, 'e': 0.8228346580560184}",25,0,-124.64112294658466,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
40,False,"{'a': 0.005, 'e': 0.8187307530779818}",25,0,-125.32693862282619,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
41,False,"{'a': 0.005, 'e': 0.8146473164114145}",25,0,-145.36886581318336,"{0: 14, 1: 0, 2: 9, 3: 0, 4: 2}",0
42,False,"{'a': 0.005, 'e': 0.8105842459701871}",20,0,-63.33979128530283,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
43,False,"{'a': 0.005, 'e': 0.8065414401773269}",20,16,7.22345379494333,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.005, 'e': 0.8025187979624785}",20,0,-90.25850462815711,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
45,False,"{'a': 0.005, 'e': 0.7985162187593771}",20,7,-120.59251101194073,"{0: 6, 1: 2, 2: 2, 3: 1, 4: 2}",1
46,False,"{'a': 0.005, 'e': 0.794533602503334}",20,0,-53.02889023891575,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
47,False,"{'a': 0.005, 'e': 0.7905708496287356}",20,0,-27.068508052016995,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
48,False,"{'a': 0.005, 'e': 0.7866278610665535}",25,0,-41.42973828335772,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
49,False,"{'a': 0.005, 'e': 0.7827045382418681}",20,13,-0.0216014947388925,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
50,False,"{'a': 0.005, 'e': 0.7788007830714049}",25,0,-26.00744463548757,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
51,False,"{'a': 0.005, 'e': 0.774916497961081}",20,6,-44.68276094713395,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
52,False,"{'a': 0.005, 'e': 0.7710515858035663}",30,0,-93.082986059324,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
53,False,"{'a': 0.005, 'e': 0.7672059499758557}",20,0,-51.00731364025904,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
54,False,"{'a': 0.005, 'e': 0.7633794943368531}",20,0,-14.283311653418748,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
55,False,"{'a': 0.005, 'e': 0.7595721232249685}",25,0,-84.35151056466599,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
56,False,"{'a': 0.005, 'e': 0.7557837414557255}",25,0,-118.17536231520624,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
57,False,"{'a': 0.005, 'e': 0.7520142543193826}",20,0,-49.050296032224196,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
58,False,"{'a': 0.005, 'e': 0.7482635675785653}",20,3,-48.609790425469214,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 0}",1
59,False,"{'a': 0.005, 'e': 0.7445315874659094}",20,0,-33.65471599494104,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
60,False,"{'a': 0.005, 'e': 0.7408182206817179}",20,0,-121.67680994231141,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",1
61,False,"{'a': 0.005, 'e': 0.7371233743916278}",20,0,-110.96572779759704,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
62,False,"{'a': 0.005, 'e': 0.7334469562242892}",30,0,-141.41744979277624,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
63,False,"{'a': 0.005, 'e': 0.7297888742690568}",25,0,-7.037313972929036,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
64,False,"{'a': 0.005, 'e': 0.7261490370736909}",20,1,4.18552791272963,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
65,False,"{'a': 0.005, 'e': 0.7225273536420722}",20,0,-38.968900030865335,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
66,False,"{'a': 0.005, 'e': 0.7189237334319262}",20,5,-111.01458837819884,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 2}",1
67,False,"{'a': 0.005, 'e': 0.7153380863525599}",25,0,-81.54864464547221,"{0: 17, 1: 2, 2: 3, 3: 3, 4: 0}",0
68,False,"{'a': 0.005, 'e': 0.7117703227626097}",25,14,-78.53075643784393,"{0: 6, 1: 0, 2: 3, 3: 1, 4: 1}",1
69,False,"{'a': 0.005, 'e': 0.7082203534678}",25,0,-70.22931372960774,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
70,False,"{'a': 0.005, 'e': 0.7046880897187134}",30,0,-111.36792540378852,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
71,False,"{'a': 0.005, 'e': 0.7011734432085724}",25,0,2.3875203788480457,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
72,False,"{'a': 0.005, 'e': 0.697676326071031}",30,16,-88.48791916073267,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
73,False,"{'a': 0.005, 'e': 0.6941966508779789}",25,0,-64.42146953826615,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
74,False,"{'a': 0.005, 'e': 0.6907343306373547}",25,0,-77.13869638394232,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
75,False,"{'a': 0.005, 'e': 0.6872892787909722}",20,0,-41.900215820362384,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
76,False,"{'a': 0.005, 'e': 0.6838614092123558}",25,0,-97.28056857498113,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
77,False,"{'a': 0.005, 'e': 0.6804506362045877}",25,0,-86.52346743752975,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
78,False,"{'a': 0.005, 'e': 0.6770568744981647}",20,9,10.080567095245494,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.005, 'e': 0.6736800392488677}",30,0,-74.77054984087442,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
80,False,"{'a': 0.005, 'e': 0.6703200460356393}",20,0,-12.160552504840659,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
81,False,"{'a': 0.005, 'e': 0.6669768108584744}",30,10,-51.818984170192955,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
82,False,"{'a': 0.005, 'e': 0.6636502501363194}",25,0,-81.32620226414436,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
83,False,"{'a': 0.005, 'e': 0.6603402807049829}",20,12,15.051421042937665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.005, 'e': 0.6570468198150567}",20,0,-137.07436896039988,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
85,False,"{'a': 0.005, 'e': 0.6537697851298473}",30,0,-54.68898784244183,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
86,False,"{'a': 0.005, 'e': 0.6505090947233165}",30,0,-134.26188210115754,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
87,False,"{'a': 0.005, 'e': 0.6472646670780347}",20,13,-1.008815658122339,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
88,False,"{'a': 0.005, 'e': 0.6440364210831414}",35,10,-86.30124850149667,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",1
89,False,"{'a': 0.005, 'e': 0.6408242760323187}",20,0,-125.6026037047919,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
90,False,"{'a': 0.005, 'e': 0.6376281516217733}",20,0,-118.76733098920215,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
91,False,"{'a': 0.005, 'e': 0.6344479679482282}",25,13,-64.63878844622116,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
92,False,"{'a': 0.005, 'e': 0.631283645506926}",30,20,-37.400165904643785,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
93,False,"{'a': 0.005, 'e': 0.6281351051896408}",35,9,-59.902627261557974,"{0: 18, 1: 1, 2: 6, 3: 1, 4: 0}",1
94,False,"{'a': 0.005, 'e': 0.6250022682827008}",25,0,-23.20336854364525,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
95,False,"{'a': 0.005, 'e': 0.62188505646502}",25,0,-5.872753377518789,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
96,False,"{'a': 0.005, 'e': 0.6187833918061408}",25,8,-33.916769659549644,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
97,False,"{'a': 0.005, 'e': 0.6156971967642851}",30,0,-117.38502771333695,"{0: 20, 1: 0, 2: 8, 3: 1, 4: 1}",0
98,False,"{'a': 0.005, 'e': 0.6126263941844161}",35,16,-6.219738275887685,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
99,False,"{'a': 0.005, 'e': 0.6095709072963093}",30,0,-10.04394914214418,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
100,False,"{'a': 0.005, 'e': 0.6065306597126334}",20,8,-83.85043789290918,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 2}",1
101,False,"{'a': 0.005, 'e': 0.6035055754270405}",20,0,-44.648424777676276,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
102,False,"{'a': 0.005, 'e': 0.6004955788122659}",25,6,-45.82209722441236,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 1}",1
103,False,"{'a': 0.005, 'e': 0.5975005946182375}",25,9,-21.8447206130004,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
104,False,"{'a': 0.005, 'e': 0.5945205479701944}",30,7,-115.68804312132463,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 2}",1
105,False,"{'a': 0.005, 'e': 0.5915553643668151}",20,0,0.2485063561094506,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
106,False,"{'a': 0.005, 'e': 0.5886049696783552}",25,8,-97.56481013969393,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 2}",1
107,False,"{'a': 0.005, 'e': 0.5856692901447937}",20,5,12.433861565735041,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
108,False,"{'a': 0.005, 'e': 0.5827482523739896}",20,0,-31.28426220686486,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
109,False,"{'a': 0.005, 'e': 0.5798417833398464}",20,6,-66.69686937390189,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
110,False,"{'a': 0.005, 'e': 0.5769498103804866}",20,0,-88.33706551357926,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
111,False,"{'a': 0.005, 'e': 0.574072261196436}",30,0,-25.311130142340453,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 1}",0
112,False,"{'a': 0.005, 'e': 0.5712090638488149}",25,0,-67.37375817218438,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
113,False,"{'a': 0.005, 'e': 0.5683601467575404}",25,0,-53.53372791759212,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
114,False,"{'a': 0.005, 'e': 0.5655254386995371}",35,24,-56.362139093305316,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
115,False,"{'a': 0.005, 'e': 0.5627048688069557}",25,10,-23.565198743842117,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
116,False,"{'a': 0.005, 'e': 0.559898366565402}",20,9,-57.03869697244302,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 1}",1
117,False,"{'a': 0.005, 'e': 0.5571058618121739}",20,11,-8.69806095511904,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
118,False,"{'a': 0.005, 'e': 0.5543272847345071}",20,0,-103.71091228355813,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
119,False,"{'a': 0.005, 'e': 0.5515625658678298}",25,0,-69.56817762920741,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
120,False,"{'a': 0.005, 'e': 0.5488116360940265}",20,0,7.002116338911143,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
121,False,"{'a': 0.005, 'e': 0.5460744266397094}",25,0,-42.28195072690618,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
122,False,"{'a': 0.005, 'e': 0.5433508690744998}",30,16,-68.54284566378554,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 2}",1
123,False,"{'a': 0.005, 'e': 0.5406408953093166}",25,8,-104.52232934968208,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 3}",1
124,False,"{'a': 0.005, 'e': 0.5379444375946745}",20,0,-11.812211057968526,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
125,False,"{'a': 0.005, 'e': 0.5352614285189903}",25,13,-3.0494439768433237,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
126,False,"{'a': 0.005, 'e': 0.5325918010068972}",20,0,-55.48244756984217,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
127,False,"{'a': 0.005, 'e': 0.5299354883175685}",25,0,-13.942770734928793,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
128,False,"{'a': 0.005, 'e': 0.5272924240430485}",25,4,-1.3958088614884852,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
129,False,"{'a': 0.005, 'e': 0.5246625421065929}",30,0,-153.04021875992362,"{0: 21, 1: 1, 2: 2, 3: 4, 4: 2}",0
130,False,"{'a': 0.005, 'e': 0.522045776761016}",25,0,-104.6734658537549,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
131,False,"{'a': 0.005, 'e': 0.5194420625870482}",20,0,-9.827626706661418,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
132,False,"{'a': 0.005, 'e': 0.5168513344916992}",20,4,13.770201064455199,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.005, 'e': 0.5142735277066319}",20,3,-5.909701162745616,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.005, 'e': 0.5117085777865424}",30,0,-145.3873871893451,"{0: 22, 1: 2, 2: 2, 3: 1, 4: 3}",0
135,False,"{'a': 0.005, 'e': 0.5091564206075492}",20,0,-5.503190220968026,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
136,False,"{'a': 0.005, 'e': 0.5066169923655895}",25,0,-98.44577382525195,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
137,False,"{'a': 0.005, 'e': 0.5040902295748255}",20,0,-30.898827852785764,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
138,False,"{'a': 0.005, 'e': 0.5015760690660555}",20,0,-71.10401358892585,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
139,False,"{'a': 0.005, 'e': 0.49907444798513595}",30,18,-27.07709679289365,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
140,False,"{'a': 0.005, 'e': 0.49658530379140947}",25,13,0.49045711902584244,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.005, 'e': 0.4941085742561417}",20,8,-66.72104993868685,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
142,False,"{'a': 0.005, 'e': 0.4916441974609651}",20,0,-48.34981161012751,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
143,False,"{'a': 0.005, 'e': 0.48919211179633154}",20,0,-19.562864070069413,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
144,False,"{'a': 0.005, 'e': 0.4867522559599717}",20,2,-70.4518796878052,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
145,False,"{'a': 0.005, 'e': 0.48432456895536247}",25,3,-39.99548291225017,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
146,False,"{'a': 0.005, 'e': 0.48190899009020244}",25,10,-23.823548039697016,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
147,False,"{'a': 0.005, 'e': 0.4795054589748941}",30,14,-29.51914670737701,"{0: 11, 1: 3, 2: 1, 3: 1, 4: 0}",1
148,False,"{'a': 0.005, 'e': 0.4771139155210344}",25,0,-118.89284848570726,"{0: 17, 1: 0, 2: 4, 3: 3, 4: 1}",0
149,False,"{'a': 0.005, 'e': 0.4747342999399124}",20,0,-61.20428970868231,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
150,False,"{'a': 0.005, 'e': 0.4723665527410147}",20,15,3.229499009129011,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.005, 'e': 0.47001061473053796}",20,0,-79.29927989371198,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
152,False,"{'a': 0.005, 'e': 0.46766642700990924}",20,0,-7.597196991839728,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
153,False,"{'a': 0.005, 'e': 0.4653339309743134}",25,0,-40.43485655726536,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
154,False,"{'a': 0.005, 'e': 0.46301306831122807}",20,0,20.063880364652206,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
155,False,"{'a': 0.005, 'e': 0.4607037809989658}",20,0,-23.210492547167092,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
156,False,"{'a': 0.005, 'e': 0.4584060113052235}",20,5,-21.371755098695523,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
157,False,"{'a': 0.005, 'e': 0.4561197017856392}",25,0,-50.315414569147755,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
158,False,"{'a': 0.005, 'e': 0.45384479528235583}",20,0,-39.86220998790077,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
159,False,"{'a': 0.005, 'e': 0.4515812349225922}",25,0,-53.13015558358407,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
160,False,"{'a': 0.005, 'e': 0.44932896411722156}",20,8,-8.660914277069288,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
161,False,"{'a': 0.005, 'e': 0.4470879265593564}",30,1,-44.056425486201555,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 1}",1
162,False,"{'a': 0.005, 'e': 0.4448580662229411}",20,0,14.90317699127375,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
163,False,"{'a': 0.005, 'e': 0.4426393273613511}",25,12,10.169382032669695,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.005, 'e': 0.44043165450599925}",20,10,-11.185483360744241,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
165,False,"{'a': 0.005, 'e': 0.4382349924649492}",30,11,-5.868415016559686,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
166,False,"{'a': 0.005, 'e': 0.43604928632153556}",20,12,13.568032283158725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.005, 'e': 0.4338744814329909}",30,13,-17.27550546740721,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
168,False,"{'a': 0.005, 'e': 0.43171052342907973}",20,0,-31.599404672484685,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
169,False,"{'a': 0.005, 'e': 0.42955735821073915}",25,4,-41.62901404804976,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 0}",1
170,False,"{'a': 0.005, 'e': 0.4274149319487267}",25,9,-0.9781628227446055,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
171,False,"{'a': 0.005, 'e': 0.42528319108227414}",20,0,-36.80701424894809,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
172,False,"{'a': 0.005, 'e': 0.4231620823177488}",25,0,-103.63162477737538,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 3}",0
173,False,"{'a': 0.005, 'e': 0.4210515526273212}",20,14,-1.430170580459555,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
174,False,"{'a': 0.005, 'e': 0.418951549247639}",35,5,-3.4843445828883453,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",1
175,False,"{'a': 0.005, 'e': 0.4168620196785084}",25,3,-9.179222082688373,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
176,False,"{'a': 0.005, 'e': 0.4147829116815814}",20,0,-16.477437169088166,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
177,False,"{'a': 0.005, 'e': 0.4127141732790497}",20,11,2.0259017762938525,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.005, 'e': 0.4106557527523455}",20,8,-12.115583801525379,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
179,False,"{'a': 0.005, 'e': 0.40860759864084845}",20,5,1.0563478556765573,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.005, 'e': 0.4065696597405991}",20,0,-95.28950122814656,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
181,False,"{'a': 0.005, 'e': 0.4045418851030188}",25,9,-57.23712381184965,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
182,False,"{'a': 0.005, 'e': 0.40252422403363597}",25,0,-25.882447552791227,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
183,False,"{'a': 0.005, 'e': 0.4005166260908188}",20,14,-3.914628081918832,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.005, 'e': 0.39851904108451414}",20,2,-14.21048003162164,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
